Step,Regret
36,[0.00641666]
37,[0.00641666]
38,[0.00641666]
39,[0.00641666]
40,[0.00641666]
41,[0.00641666]
42,[0.00641666]
43,[0.00641666]
44,[0.00641666]
45,[0.00641666]
46,[0.00641666]
47,[0.00641666]
48,[0.00641666]
49,[0.00641666]
50,[0.00641666]
51,[0.00641666]
52,[0.00641666]
53,[0.00641666]
54,[0.00641666]
55,[0.00641666]
56,[0.00641666]
57,[0.00641666]
58,[0.00641666]
59,[0.00641666]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.03727359]
2,[0.0242651]
3,[0.0242651]
4,[0.0242651]
5,[0.0242651]
6,[0.0242651]
7,[0.0242651]
8,[0.0242651]
9,[0.0242651]
10,[0.0242651]
11,[0.0242651]
12,[0.0242651]
13,[0.0242651]
14,[0.02198554]
15,[0.02198554]
16,[0.02198554]
17,[0.02198554]
18,[0.02198554]
19,[0.02198554]
20,[0.02198554]
21,[0.02198554]
22,[0.02198554]
23,[0.02198554]
24,[0.02198554]
25,[0.02198554]
26,[0.02198554]
27,[0.01510662]
28,[0.01510662]
29,[0.00079143]
30,[0.00079143]
31,[0.00079143]
32,[0.00079143]
33,[0.00079143]
34,[0.00079143]
35,[0.00079143]
36,[0.00079143]
37,[0.00079143]
38,[0.00079143]
39,[0.00079143]
40,[0.00079143]
41,[0.00079143]
42,[0.00079143]
43,[0.00079143]
44,[0.00079143]
45,[0.00079143]
46,[0.00079143]
47,[0.00079143]
48,[0.00079143]
49,[0.00079143]
50,[0.00079143]
51,[0.00079143]
52,[0.00079143]
53,[0.00079143]
54,[0.00079143]
55,[0.00079143]
56,[0.00079143]
57,[0.00079143]
58,[0.00079143]
59,[0.00079143]
60,[0.00079143]
61,[0.00079143]
62,[0.00079143]
63,[0.00079143]
64,[0.00079143]
65,[0.00079143]
66,[0.00079143]
67,[0.00079143]
68,[0.00079143]
69,[0.00079143]
70,[0.00079143]
71,[0.00079143]
72,[0.00079143]
73,[0.00079143]
74,[0.00079143]
75,[0.00079143]
76,[0.00079143]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.10631809]
2,[0.10631809]
3,[0.10631809]
4,[0.10631809]
5,[0.10631809]
6,[0.08181907]
7,[0.08181907]
8,[0.08181907]
9,[0.08181907]
10,[0.08181907]
11,[0.08181907]
12,[0.08181907]
13,[0.08181907]
14,[0.08181907]
15,[0.08181907]
16,[0.08181907]
17,[0.08181907]
18,[0.08181907]
19,[0.08181907]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.02801133]
2,[0.02801133]
3,[0.02801133]
4,[0.02801133]
5,[0.02801133]
6,[0.02801133]
7,[0.02801133]
8,[0.02801133]
9,[0.02801133]
10,[0.02801133]
11,[0.01384476]
12,[0.01384476]
13,[0.00857552]
14,[0.00857552]
15,[0.00857552]
16,[0.00857552]
17,[0.00857552]
18,[0.00857552]
19,[0.00857552]
20,[0.00857552]
21,[0.00857552]
22,[0.00857552]
23,[0.00857552]
24,[0.00857552]
25,[0.00857552]
26,[0.00857552]
27,[0.00857552]
28,[0.00857552]
29,[0.00857552]
30,[0.00857552]
31,[0.00857552]
32,[0.00857552]
33,[0.00857552]
34,[0.00857552]
35,[0.00857552]
36,[0.00857552]
37,[0.00857552]
38,[0.00857552]
39,[0.00857552]
40,[0.00857552]
41,[0.00857552]
42,[0.00857552]
43,[0.00857552]
44,[0.00857552]
45,[0.00857552]
46,[0.00857552]
47,[0.00857552]
48,[0.00857552]
49,[0.00857552]
50,[0.00857552]
51,[0.00857552]
52,[0.00857552]
53,[0.00857552]
54,[0.00857552]
55,[0.00857552]
56,[0.00857552]
57,[0.00857552]
58,[0.00857552]
59,[0.00857552]
60,[0.00857552]
61,[0.00857552]
62,[0.00857552]
63,[0.00857552]
64,[0.00857552]
65,[0.00857552]
66,[0.00857552]
67,[0.00857552]
68,[0.00857552]
69,[0.00857552]
70,[0.00857552]
71,[0.00857552]
72,[0.00857552]
73,[0.00857552]
74,[0.00857552]
75,[0.00857552]
76,[0.00857552]
77,[0.00857552]
78,[0.00613878]
79,[0.00613878]
80,[0.00613878]
81,[0.00613878]
82,[0.00613878]
83,[0.00613878]
84,[0.00613878]
85,[0.00613878]
86,[0.00613878]
87,[0.00613878]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.05010163]
2,[0.05010163]
3,[0.0448173]
4,[0.01538821]
5,[0.01538821]
6,[0.01538821]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.11877336]
2,[0.11877336]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.01966706]
2,[0.01966706]
3,[0.01966706]
4,[0.01966706]
5,[0.01966706]
6,[0.01966706]
7,[0.01966706]
8,[0.01966706]
9,[0.01966706]
10,[0.01966706]
11,[0.0147114]
12,[0.0147114]
13,[0.00699212]
14,[0.00699212]
15,[0.00699212]
16,[0.00699212]
17,[0.00699212]
18,[0.00699212]
19,[0.00699212]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.00840659]
2,[0.00840659]
3,[0.00840659]
4,[0.00840659]
5,[0.00840659]
6,[0.00840659]
7,[0.00840659]
8,[0.00840659]
9,[0.00840659]
10,[0.00840659]
11,[0.00840659]
12,[0.00840659]
13,[0.00840659]
14,[0.00840659]
15,[0.00840659]
16,[0.00840659]
17,[0.00840659]
18,[0.00840659]
19,[0.00840659]
20,[0.00840659]
21,[0.00840659]
22,[0.00840659]
23,[0.00840659]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.09772371]
2,[0.09772371]
3,[0.09772371]
4,[0.09772371]
5,[0.08855859]
6,[0.05872565]
7,[0.04271436]
8,[0.04271436]
9,[0.04271436]
10,[0.04271436]
11,[0.04271436]
12,[0.01907055]
13,[0.01907055]
14,[0.01907055]
15,[0.00913825]
16,[0.00913825]
17,[0.00913825]
18,[0.00913825]
19,[0.00913825]
20,[0.00913825]
21,[0.00913825]
22,[0.00913825]
23,[0.00913825]
24,[0.00913825]
25,[0.00913825]
26,[0.00913825]
27,[0.00913825]
28,[0.00913825]
29,[0.00913825]
30,[0.00913825]
31,[0.00913825]
32,[0.00913825]
33,[0.00913825]
34,[0.00913825]
35,[0.00913825]
36,[0.00913825]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.10458107]
2,[0.07170319]
3,[0.07170319]
4,[0.07170319]
5,[0.07170319]
6,[0.07170319]
7,[0.07170319]
8,[0.07170319]
9,[0.07170319]
10,[0.05724504]
11,[0.05724504]
12,[0.05724504]
13,[0.05724504]
14,[0.05724504]
15,[0.04121664]
16,[0.04121664]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.05714916]
2,[0.05714916]
3,[0.05714916]
4,[0.05714916]
5,[0.05714916]
6,[0.05714916]
7,[0.03217165]
8,[0.03217165]
9,[0.03217165]
10,[0.03217165]
11,[0.03217165]
12,[0.03217165]
13,[0.03217165]
14,[0.03217165]
15,[0.03217165]
16,[0.03217165]
17,[0.03217165]
18,[0.03217165]
19,[0.00530671]
20,[0.00530671]
21,[0.00530671]
22,[0.00530671]
23,[0.00530671]
24,[0.00530671]
25,[0.00530671]
26,[0.00530671]
27,[0.00530671]
28,[0.00530671]
29,[0.00530671]
30,[0.00530671]
31,[0.00530671]
32,[0.00530671]
33,[0.00530671]
34,[0.00530671]
35,[0.00530671]
36,[0.00530671]
37,[0.00530671]
38,[0.00530671]
39,[0.00530671]
40,[0.00530671]
41,[0.00530671]
42,[0.00530671]
43,[0.00530671]
44,[0.00530671]
45,[0.00530671]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.02099925]
2,[0.02099925]
3,[0.02099925]
4,[0.02099925]
5,[0.02099925]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.0263783]
2,[0.0263783]
3,[0.0263783]
4,[0.0263783]
5,[0.0263783]
6,[0.0263783]
7,[0.0263783]
8,[0.0263783]
9,[0.0263783]
10,[0.0263783]
11,[0.0263783]
12,[0.0263783]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.01629414]
2,[0.01629414]
3,[0.00420256]
4,[0.00420256]
5,[0.00420256]
6,[0.00264322]
7,[0.00264322]
8,[0.00264322]
9,[0.00264322]
10,[0.00264322]
11,[0.00264322]
12,[0.00264322]
13,[0.00264322]
14,[0.00123162]
15,[0.00123162]
16,[0.00123162]
17,[0.00123162]
18,[0.00123162]
19,[0.00123162]
20,[0.00123162]
21,[0.00123162]
22,[0.00123162]
23,[0.00123162]
24,[0.00123162]
25,[0.00123162]
26,[0.00123162]
27,[0.00123162]
28,[0.00123162]
29,[0.00031498]
30,[0.00031498]
31,[0.00031498]
32,[0.00031498]
33,[0.00031498]
34,[0.00031498]
35,[0.00031498]
36,[0.00031498]
37,[0.00031498]
38,[0.00031498]
39,[0.00031498]
40,[0.00031498]
41,[0.00031498]
42,[0.00031498]
43,[0.00031498]
44,[0.00031498]
45,[0.00031498]
46,[0.00031498]
47,[0.00031498]
48,[0.00031498]
49,[0.00031498]
50,[0.00031498]
51,[0.00031498]
52,[0.00031498]
53,[0.00031498]
54,[0.00031498]
55,[0.00031498]
56,[0.00031498]
57,[0.00031498]
58,[0.00031498]
59,[0.00031498]
60,[0.00031498]
61,[0.00031498]
62,[0.00031498]
63,[0.00031498]
64,[0.00031498]
65,[0.00031498]
66,[0.00031498]
67,[0.00031498]
68,[0.00031498]
69,[0.00031498]
70,[0.00031498]
71,[0.00031498]
72,[0.00031498]
73,[0.00031498]
74,[0.00031498]
75,[0.00031498]
76,[0.00031498]
77,[0.00031498]
78,[0.00031498]
79,[0.00031498]
80,[0.00031498]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.02298634]
2,[0.02298634]
3,[0.02298634]
4,[0.02298634]
5,[0.02298634]
6,[0.02298634]
7,[0.01261438]
8,[0.01261438]
9,[0.01261438]
10,[0.01261438]
11,[0.01261438]
12,[0.01261438]
13,[0.01261438]
14,[0.01261438]
15,[0.01261438]
16,[0.01261438]
17,[0.01261438]
18,[0.01261438]
19,[0.01261438]
20,[0.01261438]
21,[0.01261438]
22,[0.01261438]
23,[0.01261438]
24,[0.01261438]
25,[0.01261438]
26,[0.01261438]
27,[0.01261438]
28,[0.01261438]
29,[0.01261438]
30,[0.01261438]
31,[0.01261438]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.]
2,[0.]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
