Step,Regret
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.06149418]
2,[0.06149418]
3,[0.06149418]
4,[0.06149418]
5,[0.06149418]
6,[0.06149418]
7,[0.06149418]
8,[0.06149418]
9,[0.06149418]
10,[0.06149418]
11,[0.06149418]
12,[0.06149418]
13,[0.06149418]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.24898523]
2,[0.24898523]
3,[0.24898523]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.03618333]
2,[0.03618333]
3,[0.03618333]
4,[0.03618333]
5,[0.03618333]
6,[0.03618333]
7,[0.03618333]
8,[0.03618333]
9,[0.03618333]
10,[0.03618333]
11,[0.0044287]
12,[0.0044287]
13,[0.0044287]
14,[0.0044287]
15,[0.0044287]
16,[0.0044287]
17,[0.0044287]
18,[0.0044287]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.01135262]
2,[0.01135262]
3,[0.01135262]
4,[0.01135262]
5,[0.01135262]
6,[0.01135262]
7,[0.01135262]
8,[0.01135262]
9,[0.01135262]
10,[0.01135262]
11,[0.01135262]
12,[0.01135262]
13,[0.01135262]
14,[0.01135262]
15,[0.01135262]
16,[0.01135262]
17,[0.01135262]
18,[0.01135262]
19,[0.01135262]
20,[0.01135262]
21,[0.01135262]
22,[0.01135262]
23,[0.01135262]
24,[0.01135262]
25,[0.01135262]
26,[0.01135262]
27,[0.01135262]
28,[0.01135262]
29,[0.01135262]
30,[0.01135262]
31,[0.01135262]
32,[0.01135262]
33,[0.01135262]
34,[0.00888318]
35,[0.00888318]
36,[0.00888318]
37,[0.00888318]
38,[0.00888318]
39,[0.00888318]
40,[0.00888318]
41,[0.00888318]
42,[0.00888318]
43,[0.00888318]
44,[0.00888318]
45,[0.00888318]
46,[0.00888318]
47,[0.00888318]
48,[0.00888318]
49,[0.00888318]
50,[0.00888318]
51,[0.00888318]
52,[0.00888318]
53,[0.00888318]
54,[0.00888318]
55,[0.00888318]
56,[0.00888318]
57,[0.00888318]
58,[0.00888318]
59,[0.00888318]
60,[0.00888318]
61,[0.00888318]
62,[0.00888318]
63,[0.00888318]
64,[0.00888318]
65,[0.00888318]
66,[0.00888318]
67,[0.00888318]
68,[0.00888318]
69,[0.00888318]
70,[0.00888318]
71,[0.00888318]
72,[0.00888318]
73,[0.00888318]
74,[0.00888318]
75,[0.00888318]
76,[0.00888318]
77,[0.00888318]
78,[0.00888318]
79,[0.00888318]
80,[0.00888318]
81,[0.00888318]
82,[0.00888318]
83,[0.00888318]
84,[0.00888318]
85,[0.00888318]
86,[0.00713336]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.00430959]
2,[0.00430959]
3,[0.00430959]
4,[0.00430959]
5,[0.00430959]
6,[0.00430959]
7,[0.00430959]
8,[0.00430959]
9,[0.00430959]
10,[0.00430959]
11,[0.00430959]
12,[0.00430959]
13,[0.00430959]
14,[0.00430959]
15,[0.00430959]
16,[0.00430959]
17,[0.00430959]
18,[0.00430959]
19,[0.00430959]
20,[0.00430959]
21,[0.00430959]
22,[0.00430959]
23,[0.00430959]
24,[0.00430959]
25,[0.00430959]
26,[0.00430959]
27,[0.00430959]
28,[0.00430959]
29,[0.00430959]
30,[0.00430959]
31,[0.00430959]
32,[0.00430959]
33,[0.00430959]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.1414336]
2,[0.02865331]
3,[0.02865331]
4,[0.02865331]
5,[0.02865331]
6,[0.00513579]
7,[0.00513579]
8,[0.00513579]
9,[0.00513579]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.09165323]
2,[0.09165323]
3,[0.00240919]
4,[0.00240919]
5,[0.00240919]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.07741434]
2,[0.00210493]
3,[0.00210493]
4,[0.00210493]
5,[0.00210493]
6,[0.00210493]
7,[0.00210493]
8,[0.00210493]
9,[0.00210493]
10,[0.00210493]
11,[0.00210493]
12,[0.00210493]
13,[0.00210493]
14,[0.00210493]
15,[0.00210493]
16,[0.00210493]
17,[0.00210493]
18,[0.00210493]
19,[0.00210493]
20,[0.00210493]
21,[0.00210493]
22,[0.00210493]
23,[0.00210493]
24,[0.00210493]
25,[0.00210493]
26,[0.00210493]
27,[0.00210493]
28,[0.00210493]
29,[0.00210493]
30,[0.00210493]
31,[0.00210493]
32,[0.00210493]
33,[0.00210493]
34,[0.00210493]
35,[0.00210493]
36,[0.00210493]
37,[0.00210493]
38,[0.00210493]
39,[0.00210493]
40,[0.00210493]
41,[0.00210493]
42,[0.00210493]
43,[0.00210493]
44,[0.00210493]
45,[0.00210493]
46,[0.00210493]
47,[0.00210493]
48,[0.00210493]
49,[0.00210493]
50,[0.00210493]
51,[0.00210493]
52,[0.00210493]
53,[0.00210493]
54,[0.00210493]
55,[0.00210493]
56,[0.00210493]
57,[0.00210493]
58,[0.00210493]
59,[0.00210493]
60,[0.00210493]
61,[0.00210493]
62,[0.00210493]
63,[0.00210493]
64,[0.00210493]
65,[0.00210493]
66,[0.00210493]
67,[0.00210493]
68,[0.00210493]
69,[0.00210493]
70,[0.00210493]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.08901202]
2,[0.08901202]
3,[0.08901202]
4,[0.08901202]
5,[0.08901202]
6,[0.08901202]
7,[0.08901202]
8,[0.06228619]
9,[0.06228619]
10,[0.06228619]
11,[0.06228619]
12,[0.06228619]
13,[0.06228619]
14,[0.06228619]
15,[0.06228619]
16,[0.06228619]
17,[0.06228619]
18,[0.06228619]
19,[0.06228619]
20,[0.06228619]
21,[0.06228619]
22,[0.06228619]
23,[0.06228619]
24,[0.06228619]
25,[0.02815804]
26,[0.02815804]
27,[0.02815804]
28,[0.02815804]
29,[0.02815804]
30,[0.02815804]
31,[0.02815804]
32,[0.02815804]
33,[0.02815804]
34,[0.02815804]
35,[0.02815804]
36,[0.02815804]
37,[0.02815804]
38,[0.02815804]
39,[0.02815804]
40,[0.02815804]
41,[0.02815804]
42,[0.02815804]
43,[0.01952978]
44,[0.01952978]
45,[0.01952978]
46,[0.01952978]
47,[0.01952978]
48,[0.01952978]
49,[0.01952978]
50,[0.01952978]
51,[0.01278294]
52,[0.01278294]
53,[0.01278294]
54,[0.01278294]
55,[0.01278294]
56,[0.01278294]
57,[0.01278294]
58,[0.01278294]
59,[0.01278294]
60,[0.01278294]
61,[0.01278294]
62,[0.01278294]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.00538216]
2,[0.00538216]
3,[0.00538216]
4,[0.00538216]
5,[0.00501374]
6,[0.00501374]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.11609405]
2,[0.10119286]
3,[0.10119286]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.]
2,[0.]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
98,[0.]
1,[0.0285966]
2,[0.0285966]
3,[0.0285966]
4,[0.0285966]
5,[0.0285966]
6,[0.0285966]
7,[0.0285966]
8,[0.0285966]
9,[0.0285966]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
