Step,Regret
68,[0.]
69,[0.]
70,[0.]
71,[0.]
1,[0.]
2,[0.]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
1,[0.23911956]
2,[0.23911956]
3,[0.23911956]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
1,[0.00173471]
2,[0.00173471]
3,[0.00173471]
4,[0.00173471]
5,[0.00173471]
6,[0.00085931]
7,[0.00085931]
8,[0.00085931]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
1,[0.]
2,[0.]
3,[0.]
1,[0.00420782]
2,[0.00420782]
3,[0.00420782]
4,[0.00420782]
5,[0.00420782]
6,[0.00295033]
7,[0.00295033]
8,[0.00295033]
9,[0.00295033]
10,[0.00087635]
11,[0.00087635]
12,[0.00087635]
13,[0.00087635]
14,[0.00022138]
15,[3.92432658e-05]
16,[3.92432658e-05]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
1,[0.05368387]
2,[0.05368387]
3,[0.05368387]
4,[0.05368387]
5,[0.00703202]
6,[0.00703202]
7,[0.00527026]
8,[0.00527026]
9,[0.00527026]
10,[0.00527026]
11,[0.00527026]
12,[0.00527026]
13,[0.00527026]
14,[0.00527026]
15,[0.00527026]
16,[0.00527026]
17,[0.00527026]
18,[0.00527026]
19,[0.0025413]
20,[0.00133104]
21,[0.00081266]
22,[0.00081266]
23,[0.00081266]
24,[0.00059684]
25,[0.00012095]
26,[0.00012095]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
1,[0.0010954]
2,[0.0010954]
3,[0.0010954]
4,[0.0010954]
5,[0.0010954]
6,[0.0010954]
7,[0.0010954]
8,[0.0010954]
9,[0.0010954]
10,[0.0010954]
11,[0.0010954]
12,[0.0010954]
13,[0.0010954]
14,[0.0010954]
15,[0.0010954]
16,[0.0010954]
17,[0.0010954]
18,[0.0010954]
19,[0.0010954]
20,[0.0010954]
21,[0.0010954]
22,[0.0010954]
23,[0.0010954]
24,[0.0010954]
25,[0.0010954]
26,[0.0010954]
27,[0.0010954]
28,[0.0010954]
29,[0.0010954]
30,[0.0010954]
31,[0.0010954]
32,[0.00074393]
33,[0.00074393]
34,[0.00074393]
35,[0.00074393]
36,[0.00074393]
37,[0.00074393]
38,[0.00074393]
39,[0.00052285]
40,[0.00043328]
41,[0.00043328]
42,[0.00033415]
43,[0.00032414]
44,[0.00032414]
45,[0.00032414]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
1,[0.41248159]
2,[0.24099122]
3,[0.24099122]
4,[0.24099122]
5,[0.10080141]
6,[0.10080141]
7,[0.10080141]
8,[0.10080141]
9,[0.10080141]
10,[0.10080141]
11,[0.10080141]
12,[0.10080141]
13,[0.05594728]
14,[0.05594728]
15,[0.05594728]
16,[0.05594728]
17,[0.05594728]
18,[0.05594728]
19,[0.05594728]
20,[0.05594728]
21,[0.05594728]
22,[0.05594728]
23,[0.05594728]
24,[0.05594728]
25,[0.05594728]
26,[0.05594728]
27,[0.05594728]
28,[0.05594728]
29,[0.05594728]
30,[0.05594728]
31,[0.05594728]
32,[0.05594728]
33,[0.05594728]
34,[0.05594728]
35,[0.05594728]
36,[0.05594728]
37,[0.05594728]
38,[0.05594728]
39,[0.05594728]
40,[0.05594728]
41,[0.05594728]
42,[0.05594728]
43,[0.05594728]
44,[0.05594728]
45,[0.05594728]
46,[0.05594728]
47,[0.05594728]
48,[0.05594728]
49,[0.05594728]
50,[0.05594728]
51,[0.05594728]
52,[0.05594728]
53,[0.05594728]
54,[0.05594728]
55,[0.05594728]
56,[0.05594728]
57,[0.05594728]
58,[0.03990588]
59,[0.03990588]
60,[0.03990588]
61,[0.03990588]
62,[0.02383449]
63,[0.02383449]
64,[0.02383449]
65,[0.02383449]
66,[0.00191933]
67,[0.00191933]
68,[0.00116842]
69,[0.00012208]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
1,[0.01824553]
2,[0.01824553]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
1,[9.4442623e-05]
2,[9.4442623e-05]
3,[9.4442623e-05]
4,[9.4442623e-05]
1,[0.0126203]
2,[0.0126203]
3,[0.0126203]
4,[0.0126203]
5,[0.0126203]
6,[0.0126203]
7,[0.0126203]
8,[0.0126203]
9,[0.0126203]
10,[0.0126203]
11,[0.0126203]
12,[0.0126203]
13,[0.0126203]
14,[0.0126203]
15,[0.0126203]
16,[0.0126203]
17,[0.0126203]
18,[0.0126203]
19,[0.0126203]
20,[0.0126203]
21,[0.0126203]
22,[0.0126203]
23,[0.0126203]
24,[0.0126203]
25,[0.0126203]
26,[0.0126203]
27,[0.0126203]
28,[0.0126203]
29,[0.0126203]
30,[0.0126203]
31,[0.0126203]
32,[0.0126203]
33,[0.0126203]
34,[0.0126203]
35,[0.0126203]
36,[0.0126203]
37,[0.0126203]
38,[0.0126203]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
1,[1.39560952e-07]
2,[1.39560952e-07]
3,[1.39560952e-07]
4,[1.39560952e-07]
5,[1.39560952e-07]
6,[1.39560952e-07]
7,[1.39560952e-07]
8,[1.39560952e-07]
9,[1.39560952e-07]
10,[1.39560952e-07]
11,[1.39560952e-07]
12,[1.39560952e-07]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
1,[0.]
2,[0.]
3,[0.]
1,[0.00131858]
2,[0.00131858]
3,[0.00131858]
4,[0.00131858]
5,[0.00131858]
6,[0.00131858]
7,[0.00131858]
8,[0.00131858]
9,[0.00131858]
10,[0.00131858]
11,[0.00131858]
12,[0.00131858]
13,[0.00131858]
14,[0.00131858]
15,[0.00131858]
16,[0.00131858]
17,[0.00131858]
18,[0.00131858]
19,[0.00131858]
20,[0.00131858]
21,[0.00131858]
22,[0.00131858]
23,[0.00131858]
24,[0.00131858]
25,[0.00131858]
26,[0.00131858]
27,[0.00131858]
28,[0.00131858]
29,[0.00131858]
30,[0.00131858]
1,[0.08068074]
2,[0.01145977]
3,[0.00137371]
4,[0.00137371]
5,[0.00137371]
6,[0.00137371]
7,[0.00137371]
8,[0.00137371]
9,[0.00137371]
10,[0.00037895]
11,[0.00037895]
12,[0.00037679]
13,[0.00029606]
14,[0.00029606]
15,[0.0002253]
16,[0.0002253]
17,[5.99507219e-05]
18,[5.99507219e-05]
19,[4.67854987e-05]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
1,[0.15295892]
2,[0.13468153]
3,[0.13468153]
1,[0.06446758]
2,[0.06446758]
3,[0.06446758]
4,[0.06446758]
5,[0.06446758]
6,[0.05718949]
7,[0.05718949]
8,[0.01397606]
9,[0.01397606]
10,[0.01397606]
11,[0.01397606]
12,[0.01397606]
13,[0.01397606]
14,[0.01009741]
15,[0.01009741]
16,[0.01009741]
17,[0.01009741]
18,[0.01009741]
19,[0.01009741]
20,[0.00109275]
21,[0.00109275]
22,[0.00109275]
23,[0.00109275]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
