Step,Regret
14,[0.00974857]
15,[0.00974857]
16,[0.00276691]
17,[0.00276691]
18,[0.00276691]
19,[0.00276691]
20,[0.00276691]
21,[0.00276691]
22,[0.00276691]
23,[0.00276691]
24,[0.00276691]
25,[0.00276691]
26,[0.00276691]
27,[0.00276691]
28,[0.00276691]
29,[0.00276691]
30,[0.00276691]
31,[0.00276691]
32,[0.00276691]
33,[0.00276691]
34,[0.00276691]
35,[0.00276691]
36,[0.00276691]
37,[0.00276691]
38,[0.00276691]
39,[0.00276691]
40,[0.00276691]
41,[0.00276691]
42,[0.00276691]
43,[0.00276691]
44,[0.00276691]
45,[0.00276691]
46,[0.00276691]
47,[0.00276691]
48,[0.00276691]
49,[0.00276691]
50,[0.00276691]
51,[0.00276691]
52,[0.00276691]
53,[0.00276691]
54,[0.00276691]
55,[0.00276691]
56,[0.00276691]
57,[0.00276691]
58,[0.00276691]
59,[0.00276691]
60,[0.00276691]
61,[0.00276691]
62,[0.00276691]
63,[0.00276691]
64,[0.00276691]
65,[0.00276691]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
1,[0.]
2,[0.]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
1,[0.04223251]
2,[0.04223251]
3,[0.04223251]
4,[0.04223251]
5,[0.04223251]
6,[0.04223251]
7,[0.04223251]
8,[0.04223251]
9,[0.04223251]
10,[0.04223251]
11,[0.02616998]
12,[0.02616998]
13,[0.02616998]
14,[0.02616998]
15,[0.02616998]
16,[0.02616998]
17,[0.02616998]
18,[0.02616998]
19,[0.02616998]
20,[0.02616998]
21,[0.02616998]
22,[0.02616998]
23,[0.02616998]
24,[0.02616998]
25,[0.02616998]
26,[0.02616998]
27,[0.02616998]
28,[0.02616998]
29,[0.02616998]
30,[0.02616998]
31,[0.02616998]
32,[0.02616998]
33,[0.02616998]
34,[0.02616998]
35,[0.02616998]
36,[0.02616998]
37,[0.02616998]
38,[0.02616998]
1,[0.02121758]
2,[0.02121758]
3,[0.02121758]
4,[0.02121758]
5,[0.00599832]
6,[0.00599832]
7,[0.00599832]
8,[0.00599832]
9,[0.00599832]
10,[0.00599832]
11,[0.00599832]
12,[0.00599832]
13,[0.00599832]
14,[0.00599832]
15,[0.00599832]
16,[0.00599832]
17,[0.00599832]
18,[0.00599832]
19,[0.00599832]
20,[0.00599832]
21,[0.00599832]
22,[0.00599832]
23,[0.00599832]
24,[0.00599832]
25,[0.00599832]
26,[0.00599832]
27,[0.00599832]
1,[0.03037845]
2,[0.03037845]
3,[0.03037845]
4,[0.03037845]
5,[0.03037845]
6,[0.03037845]
7,[0.03037845]
8,[0.03037845]
9,[0.03037845]
10,[0.03037845]
11,[0.03037845]
12,[0.03037845]
13,[0.03037845]
14,[0.03037845]
15,[0.03037845]
16,[0.03037845]
17,[0.03037845]
18,[0.03037845]
19,[0.03037845]
20,[0.0232665]
21,[0.0232665]
22,[0.0232665]
23,[0.0232665]
24,[0.00740861]
25,[0.00740861]
26,[0.00740861]
27,[0.00740861]
28,[0.00740861]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
1,[0.]
2,[0.]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
1,[0.00844327]
2,[0.00844327]
3,[0.00844327]
4,[0.00844327]
5,[0.00844327]
6,[0.00844327]
7,[0.00844327]
8,[0.00844327]
9,[0.00844327]
10,[0.00844327]
11,[0.00844327]
12,[0.00844327]
13,[0.00844327]
14,[0.00844327]
15,[0.00844327]
16,[0.00844327]
17,[0.00844327]
18,[0.00844327]
19,[0.00844327]
20,[0.00844327]
21,[0.00844327]
22,[0.00844327]
23,[0.00844327]
24,[0.00844327]
25,[0.00844327]
26,[0.00844327]
27,[0.00844327]
28,[0.00844327]
29,[0.00844327]
30,[0.00844327]
31,[0.00844327]
32,[0.00844327]
33,[0.00844327]
34,[0.00844327]
35,[0.00844327]
36,[0.00844327]
37,[0.00844327]
38,[0.00844327]
39,[0.00844327]
40,[0.00844327]
41,[0.00844327]
42,[0.00844327]
43,[0.00844327]
44,[0.00844327]
45,[0.00844327]
1,[0.]
2,[0.]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
1,[0.02806426]
2,[0.02806426]
3,[0.02806426]
4,[0.02806426]
5,[0.00096757]
6,[0.00096757]
7,[0.00096757]
8,[0.00096757]
9,[0.00096757]
10,[0.00096757]
11,[0.00096757]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
1,[0.03308182]
2,[0.03308182]
3,[0.03308182]
4,[0.03308182]
5,[0.03308182]
6,[0.03308182]
7,[0.02809559]
8,[0.02809559]
9,[0.02809559]
10,[0.02809559]
11,[0.02809559]
1,[0.]
2,[0.]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
1,[0.]
2,[0.]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
1,[0.02744138]
2,[0.02744138]
3,[0.02744138]
4,[0.00432517]
5,[0.00432517]
6,[0.00432517]
7,[0.00432517]
8,[0.00432517]
9,[0.00432517]
10,[0.00432517]
11,[0.00432517]
12,[0.00432517]
13,[0.00432517]
14,[0.00432517]
15,[0.00432517]
16,[0.00432517]
17,[0.00432517]
18,[0.00432517]
19,[0.00432517]
20,[0.00432517]
21,[0.00432517]
22,[0.00432517]
23,[0.00432517]
1,[0.16301457]
2,[0.16301457]
3,[0.0887133]
4,[0.0887133]
5,[0.08183743]
6,[0.08183743]
7,[0.08183743]
8,[0.08183743]
9,[0.08183743]
10,[0.08183743]
11,[0.06382254]
12,[0.06382254]
13,[0.06382254]
14,[0.06382254]
15,[0.0512213]
16,[0.0512213]
17,[0.0512213]
1,[0.12261473]
2,[0.12261473]
3,[0.12261473]
4,[0.12261473]
5,[0.12261473]
6,[0.11557861]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
1,[0.01341469]
2,[0.]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
1,[0.09161114]
2,[0.09161114]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
1,[0.05516001]
2,[0.05516001]
3,[0.0240422]
4,[0.0240422]
5,[0.0240422]
6,[0.0240422]
7,[0.0240422]
8,[0.0240422]
9,[0.0240422]
10,[0.0240422]
11,[0.0240422]
12,[0.0240422]
13,[0.0240422]
14,[0.0240422]
15,[0.0240422]
16,[0.0240422]
17,[0.0240422]
18,[0.0240422]
19,[0.0240422]
20,[0.0240422]
21,[0.0240422]
22,[0.0240422]
23,[0.0240422]
24,[0.0240422]
25,[0.0240422]
26,[0.0240422]
27,[0.0240422]
28,[0.0240422]
29,[0.0240422]
30,[0.0240422]
31,[0.0240422]
32,[0.0240422]
33,[0.0240422]
34,[0.0240422]
35,[0.0240422]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
1,[0.03518572]
2,[0.03518572]
3,[0.03518572]
4,[0.03518572]
5,[0.03518572]
6,[0.03518572]
7,[0.03518572]
8,[0.03518572]
9,[0.03518572]
10,[0.03518572]
11,[0.03518572]
12,[0.03518572]
13,[0.03518572]
14,[0.03518572]
15,[0.03518572]
16,[0.03518572]
17,[0.03518572]
18,[0.03518572]
19,[0.03518572]
20,[0.03518572]
21,[0.03518572]
22,[0.03518572]
23,[0.03518572]
24,[0.03518572]
25,[0.02943847]
26,[0.02943847]
27,[0.02943847]
28,[0.02943847]
29,[0.02943847]
1,[0.04635]
2,[0.04635]
3,[0.04635]
4,[0.04635]
5,[0.04082601]
6,[0.03843574]
7,[0.03843574]
8,[0.03843574]
9,[0.03843574]
10,[0.03843574]
11,[0.03843574]
12,[0.03843574]
13,[0.02249049]
14,[0.02249049]
15,[0.02249049]
16,[0.02249049]
17,[0.02249049]
18,[0.02249049]
19,[0.00559494]
20,[0.00559494]
21,[0.00559494]
22,[0.00559494]
23,[0.00559494]
24,[0.00559494]
25,[0.00559494]
26,[0.00559494]
27,[0.00559494]
28,[0.00559494]
29,[0.00559494]
30,[0.00559494]
31,[0.00559494]
32,[0.00559494]
33,[0.00559494]
34,[0.00559494]
35,[0.00559494]
36,[0.00559494]
37,[0.00559494]
38,[0.00559494]
39,[0.00559494]
40,[0.00559494]
41,[0.00559494]
42,[0.00559494]
43,[0.00559494]
44,[0.00559494]
45,[0.00559494]
46,[0.00559494]
47,[0.00559494]
48,[0.00559494]
49,[0.00559494]
50,[0.00559494]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
1,[0.1575815]
2,[0.1575815]
3,[0.09299239]
4,[0.09299239]
5,[0.09299239]
6,[0.09299239]
1,[0.01459352]
2,[0.01459352]
3,[0.01459352]
4,[0.01459352]
5,[0.01459352]
6,[0.01459352]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
38,[0.]
39,[0.]
40,[0.]
41,[0.]
42,[0.]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
1,[0.04263557]
2,[0.04263557]
3,[0.04263557]
4,[0.04101862]
5,[0.04101862]
6,[0.04101862]
7,[0.04101862]
8,[0.04101862]
9,[0.04101862]
10,[0.04101862]
11,[0.04101862]
12,[0.02482892]
13,[0.02482892]
14,[0.02482892]
15,[0.02482892]
16,[0.02482892]
17,[0.02482892]
18,[0.02482892]
19,[0.02482892]
20,[0.02482892]
21,[0.02482892]
22,[0.02482892]
23,[0.02482892]
24,[0.02482892]
25,[0.02482892]
26,[0.]
27,[0.]
28,[0.]
29,[0.]
30,[0.]
31,[0.]
32,[0.]
33,[0.]
34,[0.]
35,[0.]
36,[0.]
37,[0.]
1,[0.05093792]
2,[0.05093792]
3,[0.05093792]
4,[0.05093792]
5,[0.03955404]
6,[0.03531891]
7,[0.03531891]
8,[0.03531891]
9,[0.03531891]
1,[0.05904906]
2,[0.05804347]
3,[0.04871959]
4,[0.04871959]
5,[0.0402381]
6,[0.0402381]
7,[0.0402381]
8,[0.0402381]
9,[0.0402381]
10,[0.0402381]
11,[0.0402381]
12,[0.0402381]
13,[0.0402381]
14,[0.0402381]
15,[0.0402381]
16,[0.0402381]
17,[0.0402381]
18,[0.0402381]
19,[0.0402381]
20,[0.0402381]
21,[0.0402381]
22,[0.0402381]
23,[0.0402381]
24,[0.0402381]
25,[0.0402381]
26,[0.0402381]
27,[0.0402381]
28,[0.0402381]
29,[0.0402381]
30,[0.0402381]
31,[0.0402381]
32,[0.0402381]
33,[0.0402381]
34,[0.0402381]
35,[0.03467388]
36,[0.03467388]
37,[0.03065933]
38,[0.03065933]
39,[0.03065933]
40,[0.03065933]
41,[0.03065933]
42,[0.03065933]
43,[0.0184984]
44,[0.0184984]
45,[0.0184984]
46,[0.0184984]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
68,[0.]
69,[0.]
70,[0.]
71,[0.]
72,[0.]
73,[0.]
74,[0.]
75,[0.]
76,[0.]
77,[0.]
78,[0.]
79,[0.]
80,[0.]
81,[0.]
82,[0.]
83,[0.]
84,[0.]
85,[0.]
86,[0.]
87,[0.]
88,[0.]
89,[0.]
90,[0.]
91,[0.]
92,[0.]
93,[0.]
94,[0.]
95,[0.]
96,[0.]
97,[0.]
1,[0.0278747]
2,[0.0278747]
3,[0.00273139]
4,[0.00273139]
5,[0.00273139]
6,[0.00273139]
1,[0.0233081]
2,[0.0233081]
3,[0.0233081]
4,[0.0233081]
5,[0.0233081]
6,[0.0233081]
7,[0.0233081]
8,[0.0233081]
9,[0.0233081]
10,[0.0233081]
11,[0.0233081]
12,[0.00580782]
13,[0.00580782]
14,[0.00580782]
15,[0.00580782]
16,[0.00580782]
17,[0.00580782]
18,[0.00580782]
19,[0.00580782]
20,[0.00580782]
21,[0.00580782]
22,[0.00580782]
23,[0.00580782]
24,[0.00580782]
1,[0.03225536]
2,[0.03225536]
3,[0.03225536]
4,[0.03225536]
5,[0.03225536]
6,[0.03225536]
7,[0.03225536]
8,[2.8077214e-05]
9,[2.8077214e-05]
10,[2.8077214e-05]
11,[2.8077214e-05]
12,[2.8077214e-05]
13,[2.8077214e-05]
14,[2.8077214e-05]
15,[2.8077214e-05]
16,[2.8077214e-05]
17,[2.8077214e-05]
18,[2.8077214e-05]
1,[0.06504971]
2,[0.06504971]
3,[0.02554153]
4,[0.02554153]
5,[0.02554153]
6,[0.02554153]
7,[0.02554153]
8,[0.02554153]
9,[0.02554153]
10,[0.02554153]
11,[0.02554153]
12,[0.02554153]
13,[0.02554153]
14,[0.02554153]
15,[0.02554153]
16,[0.01943461]
17,[0.01943461]
18,[0.01943461]
19,[0.01179959]
20,[0.01179959]
21,[0.01179959]
22,[0.01179959]
23,[0.01179959]
24,[0.01179959]
25,[0.01179959]
26,[0.01179959]
27,[0.01179959]
28,[0.01179959]
29,[0.01179959]
30,[0.01179959]
31,[0.01179959]
32,[0.01179959]
33,[0.01179959]
34,[0.01179959]
35,[0.01179959]
36,[0.01179959]
37,[0.01179959]
38,[0.01179959]
39,[0.01179959]
40,[0.01179959]
41,[0.01179959]
42,[0.01179959]
43,[0.]
44,[0.]
45,[0.]
46,[0.]
47,[0.]
48,[0.]
49,[0.]
50,[0.]
51,[0.]
52,[0.]
53,[0.]
54,[0.]
55,[0.]
56,[0.]
57,[0.]
58,[0.]
59,[0.]
60,[0.]
61,[0.]
62,[0.]
63,[0.]
64,[0.]
65,[0.]
66,[0.]
67,[0.]
1,[0.02773114]
2,[0.02773114]
3,[0.]
4,[0.]
5,[0.]
6,[0.]
7,[0.]
8,[0.]
9,[0.]
10,[0.]
11,[0.]
12,[0.]
13,[0.]
14,[0.]
15,[0.]
16,[0.]
17,[0.]
18,[0.]
19,[0.]
20,[0.]
21,[0.]
22,[0.]
23,[0.]
24,[0.]
25,[0.]
26,[0.]
27,[0.]
1,[0.13983187]
2,[0.13983187]
3,[0.03173632]
4,[0.03173632]
5,[0.03173632]
6,[0.03173632]
7,[0.03173632]
8,[0.03173632]
9,[0.03173632]
10,[0.03173632]
11,[0.03173632]
12,[0.03173632]
13,[0.03173632]
14,[0.03173632]
15,[0.03173632]
16,[0.03173632]
17,[0.03173632]
18,[0.03173632]
19,[0.03173632]
20,[0.03173632]
21,[0.03173632]
22,[0.03173632]
23,[0.03173632]
24,[0.03173632]
25,[0.03173632]
26,[0.03173632]
27,[0.03173632]
28,[0.03173632]
29,[0.03173632]
30,[0.03173632]
31,[0.03173632]
32,[0.02535064]
33,[0.02535064]
34,[0.02535064]
35,[0.02535064]
36,[0.02535064]
37,[0.02535064]
38,[0.02535064]
39,[0.02535064]
40,[0.02535064]
41,[0.02535064]
42,[0.02535064]
43,[0.02535064]
44,[0.02535064]
45,[0.02535064]
46,[0.02535064]
47,[0.02535064]
48,[0.02535064]
49,[0.02535064]
50,[0.02535064]
51,[0.02535064]
52,[0.02535064]
53,[0.02535064]
54,[0.02535064]
55,[0.02535064]
56,[0.02535064]
57,[0.02535064]
58,[0.00154956]
59,[0.00154956]
